filename,width,height,class,xmin,ymin,xmax,ymax
VID_20180103_191611_0010 1674.jpg,1920,1080,ball,649,695,688,727
VID_20180103_191611_0010 1675.jpg,1920,1080,ball,654,694,690,729
VID_20180103_191611_0010 1676.jpg,1920,1080,ball,659,694,695,729
VID_20180103_191611_0010 1677.jpg,1920,1080,ball,665,698,700,730
VID_20180103_191611_0010 1679.jpg,1920,1080,ball,671,696,704,730
VID_20180103_191611_0010 1680.jpg,1920,1080,ball,680,698,715,732
VID_20180103_191611_0010 1681.jpg,1920,1080,ball,679,695,717,728
VID_20180103_191611_0010 1682.jpg,1920,1080,ball,678,697,717,733
VID_20180103_191611_0010 1683.jpg,1920,1080,ball,673,696,708,727
VID_20180103_191611_0010 1685.jpg,1920,1080,ball,663,698,700,730
VID_20180103_191611_0010 1686.jpg,1920,1080,ball,662,693,693,723
VID_20180103_191611_0010 1687.jpg,1920,1080,ball,652,697,687,723
VID_20180103_191611_0010 1688.jpg,1920,1080,ball,647,697,687,726
VID_20180103_191611_0010 1689.jpg,1920,1080,ball,643,699,680,730
VID_20180103_191611_0010 1690.jpg,1920,1080,ball,635,698,678,728
VID_20180103_191611_0010 1691.jpg,1920,1080,ball,637,697,669,727
VID_20180103_191611_0010 1692.jpg,1920,1080,ball,623,697,666,727
VID_20180103_191611_0010 1694.jpg,1920,1080,ball,620,698,660,724
VID_20180103_191611_0010 1695.jpg,1920,1080,ball,622,699,666,726
VID_20180103_191611_0010 1696.jpg,1920,1080,ball,629,699,672,732
VID_20180103_191611_0010 1697.jpg,1920,1080,ball,634,699,673,724
VID_20180103_191611_0010 1698.jpg,1920,1080,ball,638,700,674,726
VID_20180103_191611_0010 1699.jpg,1920,1080,ball,647,701,679,734
VID_20180103_191611_0010 1700.jpg,1920,1080,ball,647,702,683,735
VID_20180103_191611_0010 1701.jpg,1920,1080,ball,660,706,683,729
VID_20180103_191611_0010 1702.jpg,1920,1080,ball,660,707,690,733
VID_20180103_191611_0010 1703.jpg,1920,1080,ball,664,701,699,738
VID_20180103_191611_0010 1704.jpg,1920,1080,ball,672,703,703,736
VID_20180103_191611_0010 1705.jpg,1920,1080,ball,676,707,704,737
VID_20180103_191611_0010 1503.jpg,1920,1080,ball,775,743,807,769
VID_20180103_191611_0010 1504.jpg,1920,1080,ball,776,740,809,772
VID_20180103_191611_0010 1505.jpg,1920,1080,ball,775,739,808,772
VID_20180103_191611_0010 1506.jpg,1920,1080,ball,777,742,808,771
VID_20180103_191611_0010 1507.jpg,1920,1080,ball,778,738,808,767
VID_20180103_191611_0010 1508.jpg,1920,1080,ball,779,737,809,768
VID_20180103_191611_0010 1509.jpg,1920,1080,ball,773,737,808,774
VID_20180103_191611_0010 1510.jpg,1920,1080,ball,777,740,811,773
VID_20180103_191611_0010 1511.jpg,1920,1080,ball,776,739,808,772
VID_20180103_191611_0010 1512.jpg,1920,1080,ball,780,743,813,770
VID_20180103_191611_0010 1513.jpg,1920,1080,ball,778,740,813,776
VID_20180103_191611_0010 1514.jpg,1920,1080,ball,779,741,815,771
VID_20180103_191611_0010 1515.jpg,1920,1080,ball,778,743,811,772
VID_20180103_191611_0010 1518.jpg,1920,1080,ball,781,742,809,774
VID_20180103_191611_0010 1519.jpg,1920,1080,ball,780,743,812,775
VID_20180103_191611_0010 1520.jpg,1920,1080,ball,784,741,815,778
VID_20180103_191611_0010 1521.jpg,1920,1080,ball,783,746,815,774
VID_20180103_191611_0010 1522.jpg,1920,1080,ball,783,744,813,773
VID_20180103_191611_0010 1523.jpg,1920,1080,ball,786,742,817,774
VID_20180103_191611_0010 1524.jpg,1920,1080,ball,782,733,814,765
VID_20180103_191611_0010 1526.jpg,1920,1080,ball,789,730,820,756
VID_20180103_191611_0010 1527.jpg,1920,1080,ball,793,727,818,752
VID_20180103_191611_0010 1529.jpg,1920,1080,ball,794,709,821,744
VID_20180103_191611_0010 1530.jpg,1920,1080,ball,789,705,822,736
VID_20180103_191611_0010 1531.jpg,1920,1080,ball,796,700,821,730
VID_20180103_191611_0010 1532.jpg,1920,1080,ball,801,699,824,728
VID_20180103_191611_0010 1533.jpg,1920,1080,ball,801,697,822,719
VID_20180103_191611_0010 1534.jpg,1920,1080,ball,790,685,824,714
VID_20180103_191611_0010 1535.jpg,1920,1080,ball,792,682,827,713
VID_20180103_191611_0010 1536.jpg,1920,1080,ball,791,684,828,711
VID_20180103_191611_0010 1539.jpg,1920,1080,ball,794,681,827,711
VID_20180103_191611_0010 1540.jpg,1920,1080,ball,792,682,823,710
VID_20180103_191611_0010 1541.jpg,1920,1080,ball,795,685,825,709
VID_20180103_191611_0010 1542.jpg,1920,1080,ball,795,682,824,712
VID_20180103_191611_0010 1543.jpg,1920,1080,ball,794,683,824,708
VID_20180103_191611_0010 1544.jpg,1920,1080,ball,793,684,831,715
VID_20180103_191611_0010 1545.jpg,1920,1080,ball,792,683,824,710
VID_20180103_191611_0010 1547.jpg,1920,1080,ball,793,683,825,710
VID_20180103_191611_0010 1549.jpg,1920,1080,ball,794,682,827,712
VID_20180103_191611_0010 1550.jpg,1920,1080,ball,795,683,825,715
VID_20180103_191611_0010 1551.jpg,1920,1080,ball,795,681,827,712
VID_20180103_191611_0010 1552.jpg,1920,1080,ball,793,681,826,711
VID_20180103_191611_0010 1553.jpg,1920,1080,ball,793,682,824,712
VID_20180103_191611_0010 1554.jpg,1920,1080,ball,793,681,826,710
VID_20180103_191611_0010 1555.jpg,1920,1080,ball,790,679,827,712
VID_20180103_191611_0010 1556.jpg,1920,1080,ball,798,681,823,714
VID_20180103_191611_0010 1557.jpg,1920,1080,ball,794,681,825,714
VID_20180103_191611_0010 1559.jpg,1920,1080,ball,790,682,824,714
VID_20180103_191611_0010 1560.jpg,1920,1080,ball,793,683,825,710
VID_20180103_191611_0010 1561.jpg,1920,1080,ball,793,683,825,713
VID_20180103_191611_0010 1562.jpg,1920,1080,ball,796,681,823,709
VID_20180103_191611_0010 1563.jpg,1920,1080,ball,793,684,822,711
VID_20180103_191611_0010 1564.jpg,1920,1080,ball,792,682,816,711
VID_20180103_191611_0010 1565.jpg,1920,1080,ball,790,683,816,712
VID_20180103_191611_0010 1566.jpg,1920,1080,ball,781,678,816,717
VID_20180103_191611_0010 1567.jpg,1920,1080,ball,787,683,811,713
VID_20180103_191611_0010 1568.jpg,1920,1080,ball,786,683,818,715
VID_20180103_191611_0010 1569.jpg,1920,1080,ball,795,681,821,713
VID_20180103_191611_0010 1570.jpg,1920,1080,ball,789,678,825,713
VID_20180103_191611_0010 1571.jpg,1920,1080,ball,797,681,825,710
VID_20180103_191611_0010 1573.jpg,1920,1080,ball,794,684,827,711
VID_20180103_191611_0010 1574.jpg,1920,1080,ball,794,681,821,709
VID_20180103_191611_0010 1575.jpg,1920,1080,ball,789,678,818,714
VID_20180103_191611_0010 1576.jpg,1920,1080,ball,782,683,812,716
VID_20180103_191611_0010 1577.jpg,1920,1080,ball,773,681,808,716
VID_20180103_191611_0010 1578.jpg,1920,1080,ball,766,681,802,713
VID_20180103_191611_0010 1579.jpg,1920,1080,ball,761,681,795,714
VID_20180103_191611_0010 1580.jpg,1920,1080,ball,759,686,789,715
VID_20180103_191611_0010 1581.jpg,1920,1080,ball,756,683,786,715
VID_20180103_191611_0010 1582.jpg,1920,1080,ball,740,683,779,719
VID_20180103_191611_0010 1583.jpg,1920,1080,ball,739,686,767,716
VID_20180103_191611_0010 1584.jpg,1920,1080,ball,734,684,764,715
VID_20180103_191611_0010 1585.jpg,1920,1080,ball,722,681,760,715
VID_20180103_191611_0010 1586.jpg,1920,1080,ball,721,685,756,715
VID_20180103_191611_0010 1588.jpg,1920,1080,ball,707,682,745,719
VID_20180103_191611_0010 1589.jpg,1920,1080,ball,705,684,739,720
VID_20180103_191611_0010 1590.jpg,1920,1080,ball,709,684,736,717
VID_20180103_191611_0010 1592.jpg,1920,1080,ball,685,685,721,717
VID_20180103_191611_0010 1593.jpg,1920,1080,ball,681,687,716,715
VID_20180103_191611_0010 1594.jpg,1920,1080,ball,673,687,700,718
VID_20180103_191611_0010 1595.jpg,1920,1080,ball,666,685,696,714
VID_20180103_191611_0010 1596.jpg,1920,1080,ball,662,687,699,715
VID_20180103_191611_0010 1597.jpg,1920,1080,ball,654,683,697,719
VID_20180103_191611_0010 1598.jpg,1920,1080,ball,650,683,687,717
VID_20180103_191611_0010 1599.jpg,1920,1080,ball,645,687,683,716
VID_20180103_191611_0010 1600.jpg,1920,1080,ball,641,684,676,717
VID_20180103_191611_0010 1601.jpg,1920,1080,ball,638,684,671,718
VID_20180103_191611_0010 1602.jpg,1920,1080,ball,628,687,665,718
VID_20180103_191611_0010 1603.jpg,1920,1080,ball,627,683,659,717
VID_20180103_191611_0010 1604.jpg,1920,1080,ball,621,683,655,716
VID_20180103_191611_0010 1270.jpg,1920,1080,ball,634,1051,671,1080
VID_20180103_191611_0010 1271.jpg,1920,1080,ball,643,1050,677,1080
VID_20180103_191611_0010 1272.jpg,1920,1080,ball,655,1047,686,1080
VID_20180103_191611_0010 1275.jpg,1920,1080,ball,676,1040,712,1071
VID_20180103_191611_0010 1276.jpg,1920,1080,ball,683,1037,726,1071
VID_20180103_191611_0010 1277.jpg,1920,1080,ball,692,1037,730,1067
VID_20180103_191611_0010 1278.jpg,1920,1080,ball,698,1036,744,1069
VID_20180103_191611_0010 1281.jpg,1920,1080,ball,724,1029,760,1064
VID_20180103_191611_0010 1282.jpg,1920,1080,ball,685,970,769,1062
VID_20180103_191611_0010 1283.jpg,1920,1080,ball,624,881,713,985
VID_20180103_191611_0010 1284.jpg,1920,1080,ball,560,775,646,896
VID_20180103_191611_0010 1285.jpg,1920,1080,ball,567,702,620,817
VID_20180103_191611_0010 1286.jpg,1920,1080,ball,612,629,671,718
VID_20180103_191611_0010 1287.jpg,1920,1080,ball,675,561,723,619
VID_20180103_191611_0010 1290.jpg,1920,1080,ball,780,372,833,443
VID_20180103_191611_0010 1291.jpg,1920,1080,ball,807,362,840,385
VID_20180103_191611_0010 1369.jpg,1920,1080,ball,389,301,412,319
VID_20180103_191611_0010 1370.jpg,1920,1080,ball,375,299,403,327
VID_20180103_191611_0010 1371.jpg,1920,1080,ball,360,297,405,329
VID_20180103_191611_0010 1372.jpg,1920,1080,ball,375,311,397,329
VID_20180103_191611_0010 1419.jpg,1920,1080,ball,261,476,281,492
VID_20180103_191611_0010 1420.jpg,1920,1080,ball,259,471,283,489
VID_20180103_191611_0010 1421.jpg,1920,1080,ball,256,466,281,484
VID_20180103_191611_0010 1422.jpg,1920,1080,ball,252,463,273,481
VID_20180103_191611_0010 1423.jpg,1920,1080,ball,236,468,269,487
VID_20180103_191611_0010 1424.jpg,1920,1080,ball,229,478,269,517
VID_20180103_191611_0010 1425.jpg,1920,1080,ball,212,511,249,559
VID_20180103_191611_0010 1426.jpg,1920,1080,ball,195,556,238,607
VID_20180103_191611_0010 1437.jpg,1920,1080,ball,293,772,345,802
VID_20180103_191611_0010 1438.jpg,1920,1080,ball,323,774,378,817
VID_20180103_191611_0010 1439.jpg,1920,1080,ball,353,788,405,834
VID_20180103_191611_0010 1441.jpg,1920,1080,ball,412,811,461,849
VID_20180103_191611_0010 1443.jpg,1920,1080,ball,474,825,534,864
VID_20180103_191611_0010 1444.jpg,1920,1080,ball,509,827,568,865
VID_20180103_191611_0010 1446.jpg,1920,1080,ball,582,829,647,862
VID_20180103_191611_0010 1447.jpg,1920,1080,ball,615,825,673,864
VID_20180103_191611_0010 1449.jpg,1920,1080,ball,679,825,730,858
VID_20180103_191611_0010 1452.jpg,1920,1080,ball,741,818,774,841
VID_20180103_191611_0010 1453.jpg,1920,1080,ball,749,812,777,838
VID_20180103_191611_0010 1454.jpg,1920,1080,ball,750,812,785,836
VID_20180103_191611_0010 1455.jpg,1920,1080,ball,758,810,789,835
VID_20180103_191611_0010 1456.jpg,1920,1080,ball,760,811,791,835
VID_20180103_191611_0010 1457.jpg,1920,1080,ball,766,814,792,835
VID_20180103_191611_0010 1458.jpg,1920,1080,ball,763,812,791,834
VID_20180103_191611_0010 1460.jpg,1920,1080,ball,760,815,796,838
VID_20180103_191611_0010 1461.jpg,1920,1080,ball,758,813,794,838
VID_20180103_191611_0010 1462.jpg,1920,1080,ball,760,811,792,835
VID_20180103_191611_0010 1463.jpg,1920,1080,ball,763,811,791,831
VID_20180103_191611_0010 1464.jpg,1920,1080,ball,758,807,793,836
VID_20180103_191611_0010 1465.jpg,1920,1080,ball,763,803,789,830
VID_20180103_191611_0010 1466.jpg,1920,1080,ball,759,805,794,832
VID_20180103_191611_0010 1467.jpg,1920,1080,ball,761,799,796,836
VID_20180103_191611_0010 1468.jpg,1920,1080,ball,761,795,800,835
VID_20180103_191611_0010 1469.jpg,1920,1080,ball,768,794,801,827
VID_20180103_191611_0010 1470.jpg,1920,1080,ball,771,790,804,823
VID_20180103_191611_0010 1471.jpg,1920,1080,ball,768,788,801,824
VID_20180103_191611_0010 1472.jpg,1920,1080,ball,765,791,805,822
VID_20180103_191611_0010 1473.jpg,1920,1080,ball,769,787,802,825
VID_20180103_191611_0010 1474.jpg,1920,1080,ball,768,784,805,818
VID_20180103_191611_0010 1475.jpg,1920,1080,ball,770,782,804,812
VID_20180103_191611_0010 1476.jpg,1920,1080,ball,770,780,805,813
VID_20180103_191611_0010 1477.jpg,1920,1080,ball,771,778,806,821
VID_20180103_191611_0010 1478.jpg,1920,1080,ball,774,773,813,811
VID_20180103_191611_0010 1479.jpg,1920,1080,ball,772,775,805,805
VID_20180103_191611_0010 1480.jpg,1920,1080,ball,771,772,806,806
VID_20180103_191611_0010 1481.jpg,1920,1080,ball,773,771,805,805
VID_20180103_191611_0010 1483.jpg,1920,1080,ball,771,767,807,800
VID_20180103_191611_0010 1484.jpg,1920,1080,ball,775,763,806,797
VID_20180103_191611_0010 1486.jpg,1920,1080,ball,770,762,812,801
VID_20180103_191611_0010 1487.jpg,1920,1080,ball,771,757,806,796
VID_20180103_191611_0010 1489.jpg,1920,1080,ball,775,759,809,791
VID_20180103_191611_0010 1490.jpg,1920,1080,ball,772,756,810,794
VID_20180103_191611_0010 1491.jpg,1920,1080,ball,776,754,805,791
VID_20180103_191611_0010 1492.jpg,1920,1080,ball,772,753,806,791
VID_20180103_191611_0010 1493.jpg,1920,1080,ball,776,751,808,788
VID_20180103_191611_0010 1494.jpg,1920,1080,ball,775,753,808,787
VID_20180103_191611_0010 1496.jpg,1920,1080,ball,770,752,812,786
VID_20180103_191611_0010 1497.jpg,1920,1080,ball,776,747,808,784
VID_20180103_191611_0010 1499.jpg,1920,1080,ball,775,745,809,781
VID_20180103_191611_0010 1500.jpg,1920,1080,ball,777,746,805,781
VID_20180103_191611_0010 1502.jpg,1920,1080,ball,780,743,805,774
VID_20180103_191611_0010 0967.jpg,1920,1080,ball,762,959,801,992
VID_20180103_191611_0010 0968.jpg,1920,1080,ball,765,958,799,988
VID_20180103_191611_0010 0969.jpg,1920,1080,ball,770,962,800,990
VID_20180103_191611_0010 0970.jpg,1920,1080,ball,767,956,805,990
VID_20180103_191611_0010 0971.jpg,1920,1080,ball,772,959,805,991
VID_20180103_191611_0010 0972.jpg,1920,1080,ball,769,962,801,989
VID_20180103_191611_0010 0975.jpg,1920,1080,ball,757,955,790,989
VID_20180103_191611_0010 0977.jpg,1920,1080,ball,753,957,792,989
VID_20180103_191611_0010 0980.jpg,1920,1080,ball,763,956,795,991
VID_20180103_191611_0010 0981.jpg,1920,1080,ball,768,957,800,989
VID_20180103_191611_0010 0982.jpg,1920,1080,ball,767,960,802,993
VID_20180103_191611_0010 0984.jpg,1920,1080,ball,771,964,799,989
VID_20180103_191611_0010 0985.jpg,1920,1080,ball,768,959,802,991
VID_20180103_191611_0010 0986.jpg,1920,1080,ball,770,957,797,988
VID_20180103_191611_0010 0987.jpg,1920,1080,ball,760,959,791,989
VID_20180103_191611_0010 0989.jpg,1920,1080,ball,752,956,791,994
VID_20180103_191611_0010 0990.jpg,1920,1080,ball,759,956,789,989
VID_20180103_191611_0010 0991.jpg,1920,1080,ball,760,955,792,991
VID_20180103_191611_0010 0992.jpg,1920,1080,ball,764,958,795,990
VID_20180103_191611_0010 0994.jpg,1920,1080,ball,766,964,798,993
VID_20180103_191611_0010 0995.jpg,1920,1080,ball,765,962,805,990
VID_20180103_191611_0010 0996.jpg,1920,1080,ball,769,960,802,988
VID_20180103_191611_0010 0997.jpg,1920,1080,ball,769,962,802,990
VID_20180103_191611_0010 1000.jpg,1920,1080,ball,767,959,802,990
VID_20180103_191611_0010 1001.jpg,1920,1080,ball,766,964,800,990
VID_20180103_191611_0010 1002.jpg,1920,1080,ball,767,961,803,988
VID_20180103_191611_0010 1003.jpg,1920,1080,ball,765,960,804,990
VID_20180103_191611_0010 1005.jpg,1920,1080,ball,764,959,802,986
VID_20180103_191611_0010 1006.jpg,1920,1080,ball,766,962,800,990
VID_20180103_191611_0010 1007.jpg,1920,1080,ball,754,953,792,989
VID_20180103_191611_0010 1008.jpg,1920,1080,ball,741,957,784,999
VID_20180103_191611_0010 1009.jpg,1920,1080,ball,733,962,769,992
VID_20180103_191611_0010 1010.jpg,1920,1080,ball,725,961,760,1067
VID_20180103_191611_0010 1113.jpg,1920,1080,ball,857,1056,894,1080
VID_20180103_191611_0010 1114.jpg,1920,1080,ball,857,1059,890,1080
VID_20180103_191611_0010 1115.jpg,1920,1080,ball,864,1054,898,1080
VID_20180103_191611_0010 1116.jpg,1920,1080,ball,875,1049,904,1080
VID_20180103_191611_0010 1118.jpg,1920,1080,ball,887,1045,923,1080
VID_20180103_191611_0010 1119.jpg,1920,1080,ball,893,1046,929,1080
VID_20180103_191611_0010 1121.jpg,1920,1080,ball,909,1042,943,1080
VID_20180103_191611_0010 1123.jpg,1920,1080,ball,916,1009,961,1071
VID_20180103_191611_0010 1124.jpg,1920,1080,ball,917,908,944,940
VID_20180103_191611_0010 1125.jpg,1920,1080,ball,889,905,932,937
VID_20180103_191611_0010 1126.jpg,1920,1080,ball,879,920,908,949
VID_20180103_191611_0010 1127.jpg,1920,1080,ball,848,948,893,1011
VID_20180103_191611_0010 1128.jpg,1920,1080,ball,823,989,870,1051
VID_20180103_191611_0010 1129.jpg,1920,1080,ball,818,1032,847,1058
VID_20180103_191611_0010 1208.jpg,1920,1080,ball,820,1062,843,1080
VID_20180103_191611_0010 1209.jpg,1920,1080,ball,827,1056,851,1080
VID_20180103_191611_0010 1210.jpg,1920,1080,ball,830,1052,864,1078
VID_20180103_191611_0010 1213.jpg,1920,1080,ball,853,1049,890,1076
VID_20180103_191611_0010 1214.jpg,1920,1080,ball,857,1044,899,1076
VID_20180103_191611_0010 1216.jpg,1920,1080,ball,872,1042,912,1074
VID_20180103_191611_0010 1217.jpg,1920,1080,ball,879,1038,919,1072
VID_20180103_191611_0010 1218.jpg,1920,1080,ball,888,1035,925,1071
VID_20180103_191611_0010 1219.jpg,1920,1080,ball,897,1011,926,1072
VID_20180103_191611_0010 1220.jpg,1920,1080,ball,898,946,923,1014
VID_20180103_191611_0010 1223.jpg,1920,1080,ball,866,738,898,778
VID_20180103_191611_0010 1225.jpg,1920,1080,ball,796,783,832,822
VID_20180103_191611_0010 1226.jpg,1920,1080,ball,758,799,806,842
VID_20180103_191611_0010 1228.jpg,1920,1080,ball,695,842,734,870
VID_20180103_191611_0010 1229.jpg,1920,1080,ball,664,844,717,894
VID_20180103_191611_0010 1231.jpg,1920,1080,ball,598,874,656,916
VID_20180103_191611_0010 1232.jpg,1920,1080,ball,572,890,626,938
VID_20180103_191611_0010 1233.jpg,1920,1080,ball,549,907,593,946
VID_20180103_191611_0010 1234.jpg,1920,1080,ball,554,939,588,974
VID_20180103_191611_0010 1235.jpg,1920,1080,ball,538,943,590,989
VID_20180103_191611_0010 1236.jpg,1920,1080,ball,536,953,584,987
VID_20180103_191611_0010 1237.jpg,1920,1080,ball,537,950,574,984
VID_20180103_191611_0010 1238.jpg,1920,1080,ball,533,956,579,993
VID_20180103_191611_0010 1239.jpg,1920,1080,ball,540,960,575,997
VID_20180103_191611_0010 1240.jpg,1920,1080,ball,536,965,583,1009
VID_20180103_191611_0010 1241.jpg,1920,1080,ball,537,976,575,1010
VID_20180103_191611_0010 1242.jpg,1920,1080,ball,537,980,581,1021
VID_20180103_191611_0010 1243.jpg,1920,1080,ball,539,988,576,1022
VID_20180103_191611_0010 1244.jpg,1920,1080,ball,545,994,578,1037
VID_20180103_191611_0010 1245.jpg,1920,1080,ball,545,1002,581,1042
VID_20180103_191611_0010 1246.jpg,1920,1080,ball,542,1006,582,1049
VID_20180103_191611_0010 1247.jpg,1920,1080,ball,549,1017,581,1050
VID_20180103_191611_0010 1248.jpg,1920,1080,ball,546,1025,585,1060
VID_20180103_191611_0010 1249.jpg,1920,1080,ball,550,1032,584,1064
VID_20180103_191611_0010 1250.jpg,1920,1080,ball,552,1036,585,1067
VID_20180103_191611_0010 0864.jpg,1920,1080,ball,762,957,794,991
VID_20180103_191611_0010 0865.jpg,1920,1080,ball,765,962,792,991
VID_20180103_191611_0010 0866.jpg,1920,1080,ball,760,958,794,988
VID_20180103_191611_0010 0867.jpg,1920,1080,ball,763,960,793,989
VID_20180103_191611_0010 0868.jpg,1920,1080,ball,758,961,795,994
VID_20180103_191611_0010 0869.jpg,1920,1080,ball,762,960,794,992
VID_20180103_191611_0010 0870.jpg,1920,1080,ball,760,959,791,986
VID_20180103_191611_0010 0871.jpg,1920,1080,ball,757,959,798,992
VID_20180103_191611_0010 0872.jpg,1920,1080,ball,762,962,795,988
VID_20180103_191611_0010 0873.jpg,1920,1080,ball,760,960,797,991
VID_20180103_191611_0010 0874.jpg,1920,1080,ball,762,958,793,989
VID_20180103_191611_0010 0875.jpg,1920,1080,ball,761,959,796,989
VID_20180103_191611_0010 0876.jpg,1920,1080,ball,768,960,796,994
VID_20180103_191611_0010 0877.jpg,1920,1080,ball,771,966,798,991
VID_20180103_191611_0010 0878.jpg,1920,1080,ball,772,963,811,992
VID_20180103_191611_0010 0879.jpg,1920,1080,ball,775,959,809,990
VID_20180103_191611_0010 0880.jpg,1920,1080,ball,774,962,809,991
VID_20180103_191611_0010 0881.jpg,1920,1080,ball,777,959,811,991
VID_20180103_191611_0010 0882.jpg,1920,1080,ball,772,961,807,989
VID_20180103_191611_0010 0884.jpg,1920,1080,ball,764,961,796,988
VID_20180103_191611_0010 0885.jpg,1920,1080,ball,757,954,792,989
VID_20180103_191611_0010 0887.jpg,1920,1080,ball,756,958,788,990
VID_20180103_191611_0010 0888.jpg,1920,1080,ball,757,956,791,988
VID_20180103_191611_0010 0890.jpg,1920,1080,ball,765,959,797,991
VID_20180103_191611_0010 0891.jpg,1920,1080,ball,771,961,804,990
VID_20180103_191611_0010 0892.jpg,1920,1080,ball,773,959,809,992
VID_20180103_191611_0010 0894.jpg,1920,1080,ball,771,964,803,991
VID_20180103_191611_0010 0895.jpg,1920,1080,ball,767,964,803,989
VID_20180103_191611_0010 0896.jpg,1920,1080,ball,765,959,798,992
VID_20180103_191611_0010 0897.jpg,1920,1080,ball,757,962,796,991
VID_20180103_191611_0010 0898.jpg,1920,1080,ball,759,958,793,990
